Country or Area,Year,Area,Sex,Age,Marital status,Record Type,Reliability,Source Year,Value,Value Footnotes
Albania,2011,Total,Female,75 +,Married,Census - de jure - complete tabulation,"Final figure, complete",2014,378,
Albania,2011,Total,Female,75 +,Widowed and not remarried,Census - de jure - complete tabulation,"Final figure, complete",2014,245,
Albania,2011,Total,Female,75 +,Divorced and not remarried,Census - de jure - complete tabulation,"Final figure, complete",2014,4,
Albania,2011,Total,Female,75 +,Married but separated,Census - de jure - complete tabulation,"Final figure, complete",2014,1,
Armenia,2011,Total,Both Sexes,Total,Total,Census - de jure - complete tabulation,"Final figure, complete",2014,1057735,1
Armenia,2011,Total,Both Sexes,Total,Single (never married),Census - de jure - complete tabulation,"Final figure, complete",2014,206967,1
Armenia,2011,Total,Both Sexes,Total,Married,Census - de jure - complete tabulation,"Final figure, complete",2014,765542,1
Armenia,2011,Total,Both Sexes,Total,Widowed and not remarried,Census - de jure - complete tabulation,"Final figure, complete",2014,55320,1
Armenia,2011,Total,Both Sexes,Total,Divorced and not remarried,Census - de jure - complete tabulation,"Final figure, complete",2014,18611,1
Armenia,2011,Total,Both Sexes,Total,Married but separated,Census - de jure - complete tabulation,"Final figure, complete",2014,11295,1
Armenia,2011,Total,Both Sexes,15 - 19,Total,Census - de jure - complete tabulation,"Final figure, complete",2014,21104,
Armenia,2011,Total,Both Sexes,15 - 19,Single (never married),Census - de jure - complete tabulation,"Final figure, complete",2014,19177,
Armenia,2011,Total,Both Sexes,15 - 19,Married,Census - de jure - complete tabulation,"Final figure, complete",2014,1871,
Armenia,2011,Total,Both Sexes,15 - 19,Widowed and not remarried,Census - de jure - complete tabulation,"Final figure, complete",2014,15,
Armenia,2011,Total,Both Sexes,15 - 19,Divorced and not remarried,Census - de jure - complete tabulation,"Final figure, complete",2014,17,
Armenia,2011,Total,Both Sexes,15 - 19,Married but separated,Census - de jure - complete tabulation,"Final figure, complete",2014,24,
Armenia,2011,Total,Both Sexes,20 - 24,Total,Census - de jure - complete tabulation,"Final figure, complete",2014,100333,
Armenia,2011,Total,Both Sexes,20 - 24,Single (never married),Census - de jure - complete tabulation,"Final figure, complete",2014,72687,
Armenia,2011,Total,Both Sexes,20 - 24,Married,Census - de jure - complete tabulation,"Final figure, complete",2014,26955,
Armenia,2011,Total,Both Sexes,20 - 24,Widowed and not remarried,Census - de jure - complete tabulation,"Final figure, complete",2014,95,
Armenia,2011,Total,Both Sexes,20 - 24,Divorced and not remarried,Census - de jure - complete tabulation,"Final figure, complete",2014,248,
Armenia,2011,Total,Both Sexes,20 - 24,Married but separated,Census - de jure - complete tabulation,"Final figure, complete",2014,348,
Armenia,2011,Total,Both Sexes,25 - 29,Total,Census - de jure - complete tabulation,"Final figure, complete",2014,132536,
Armenia,2011,Total,Both Sexes,25 - 29,Single (never married),Census - de jure - complete tabulation,"Final figure, complete",2014,54457,
Armenia,2011,Total,Both Sexes,25 - 29,Married,Census - de jure - complete tabulation,"Final figure, complete",2014,75873,
Armenia,2011,Total,Both Sexes,25 - 29,Widowed and not remarried,Census - de jure - complete tabulation,"Final figure, complete",2014,308,
Armenia,2011,Total,Both Sexes,25 - 29,Divorced and not remarried,Census - de jure - complete tabulation,"Final figure, complete",2014,914,
Armenia,2011,Total,Both Sexes,25 - 29,Married but separated,Census - de jure - complete tabulation,"Final figure, complete",2014,984,
Armenia,2011,Total,Both Sexes,30 - 34,Total,Census - de jure - complete tabulation,"Final figure, complete",2014,119320,
Armenia,2011,Total,Both Sexes,30 - 34,Single (never married),Census - de jure - complete tabulation,"Final figure, complete",2014,23071,
Armenia,2011,Total,Both Sexes,30 - 34,Married,Census - de jure - complete tabulation,"Final figure, complete",2014,92262,
Armenia,2011,Total,Both Sexes,30 - 34,Widowed and not remarried,Census - de jure - complete tabulation,"Final figure, complete",2014,824,
Armenia,2011,Total,Both Sexes,30 - 34,Divorced and not remarried,Census - de jure - complete tabulation,"Final figure, complete",2014,1727,
Armenia,2011,Total,Both Sexes,30 - 34,Married but separated,Census - de jure - complete tabulation,"Final figure, complete",2014,1436,
Armenia,2011,Total,Both Sexes,35 - 39,Total,Census - de jure - complete tabulation,"Final figure, complete",2014,108097,
Armenia,2011,Total,Both Sexes,35 - 39,Single (never married),Census - de jure - complete tabulation,"Final figure, complete",2014,11632,
Armenia,2011,Total,Both Sexes,35 - 39,Married,Census - de jure - complete tabulation,"Final figure, complete",2014,90405,
Armenia,2011,Total,Both Sexes,35 - 39,Widowed and not remarried,Census - de jure - complete tabulation,"Final figure, complete",2014,1724,
Armenia,2011,Total,Both Sexes,35 - 39,Divorced and not remarried,Census - de jure - complete tabulation,"Final figure, complete",2014,2594,
Armenia,2011,Total,Both Sexes,35 - 39,Married but separated,Census - de jure - complete tabulation,"Final figure, complete",2014,1742,
Armenia,2011,Total,Both Sexes,40 - 44,Total,Census - de jure - complete tabulation,"Final figure, complete",2014,108557,
Armenia,2011,Total,Both Sexes,40 - 44,Single (never married),Census - de jure - complete tabulation,"Final figure, complete",2014,7036,
Armenia,2011,Total,Both Sexes,40 - 44,Married,Census - de jure - complete tabulation,"Final figure, complete",2014,93471,
Armenia,2011,Total,Both Sexes,40 - 44,Widowed and not remarried,Census - de jure - complete tabulation,"Final figure, complete",2014,3419,
Armenia,2011,Total,Both Sexes,40 - 44,Divorced and not remarried,Census - de jure - complete tabulation,"Final figure, complete",2014,2955,
Armenia,2011,Total,Both Sexes,40 - 44,Married but separated,Census - de jure - complete tabulation,"Final figure, complete",2014,1676,
Armenia,2011,Total,Both Sexes,45 - 54,Total,Census - de jure - complete tabulation,"Final figure, complete",2014,270833,
Armenia,2011,Total,Both Sexes,45 - 54,Single (never married),Census - de jure - complete tabulation,"Final figure, complete",2014,11831,
Armenia,2011,Total,Both Sexes,45 - 54,Married,Census - de jure - complete tabulation,"Final figure, complete",2014,232742,
Armenia,2011,Total,Both Sexes,45 - 54,Widowed and not remarried,Census - de jure - complete tabulation,"Final figure, complete",2014,16309,
Armenia,2011,Total,Both Sexes,45 - 54,Divorced and not remarried,Census - de jure - complete tabulation,"Final figure, complete",2014,6533,
Armenia,2011,Total,Both Sexes,45 - 54,Married but separated,Census - de jure - complete tabulation,"Final figure, complete",2014,3418,
Armenia,2011,Total,Both Sexes,55 - 64,Total,Census - de jure - complete tabulation,"Final figure, complete",2014,153339,
Armenia,2011,Total,Both Sexes,55 - 64,Single (never married),Census - de jure - complete tabulation,"Final figure, complete",2014,6046,
Armenia,2011,Total,Both Sexes,55 - 64,Married,Census - de jure - complete tabulation,"Final figure, complete",2014,122712,
Armenia,2011,Total,Both Sexes,55 - 64,Widowed and not remarried,Census - de jure - complete tabulation,"Final figure, complete",2014,19965,
Armenia,2011,Total,Both Sexes,55 - 64,Divorced and not remarried,Census - de jure - complete tabulation,"Final figure, complete",2014,3140,
Armenia,2011,Total,Both Sexes,55 - 64,Married but separated,Census - de jure - complete tabulation,"Final figure, complete",2014,1476,
Armenia,2011,Total,Both Sexes,65 - 75,Total,Census - de jure - complete tabulation,"Final figure, complete",2014,43616,
Armenia,2011,Total,Both Sexes,65 - 75,Single (never married),Census - de jure - complete tabulation,"Final figure, complete",2014,1030,
Armenia,2011,Total,Both Sexes,65 - 75,Married,Census - de jure - complete tabulation,"Final figure, complete",2014,29251,
Armenia,2011,Total,Both Sexes,65 - 75,Widowed and not remarried,Census - de jure - complete tabulation,"Final figure, complete",2014,12661,
Armenia,2011,Total,Both Sexes,65 - 75,Divorced and not remarried,Census - de jure - complete tabulation,"Final figure, complete",2014,483,
Armenia,2011,Total,Both Sexes,65 - 75,Married but separated,Census - de jure - complete tabulation,"Final figure, complete",2014,191,
Armenia,2011,Total,Male,Total,Total,Census - de jure - complete tabulation,"Final figure, complete",2014,588358,1
Armenia,2011,Total,Male,Total,Single (never married),Census - de jure - complete tabulation,"Final figure, complete",2014,117631,1
Armenia,2011,Total,Male,Total,Married,Census - de jure - complete tabulation,"Final figure, complete",2014,456568,1
Armenia,2011,Total,Male,Total,Widowed and not remarried,Census - de jure - complete tabulation,"Final figure, complete",2014,7553,1
Armenia,2011,Total,Male,Total,Divorced and not remarried,Census - de jure - complete tabulation,"Final figure, complete",2014,3889,1
Armenia,2011,Total,Male,Total,Married but separated,Census - de jure - complete tabulation,"Final figure, complete",2014,2717,1
Armenia,2011,Total,Male,15 - 19,Total,Census - de jure - complete tabulation,"Final figure, complete",2014,10387,
Armenia,2011,Total,Male,15 - 19,Single (never married),Census - de jure - complete tabulation,"Final figure, complete",2014,10089,
Armenia,2011,Total,Male,15 - 19,Married,Census - de jure - complete tabulation,"Final figure, complete",2014,288,
Armenia,2011,Total,Male,15 - 19,Widowed and not remarried,Census - de jure - complete tabulation,"Final figure, complete",2014,4,
Armenia,2011,Total,Male,15 - 19,Divorced and not remarried,Census - de jure - complete tabulation,"Final figure, complete",2014,4,
Armenia,2011,Total,Male,15 - 19,Married but separated,Census - de jure - complete tabulation,"Final figure, complete",2014,2,
Armenia,2011,Total,Male,20 - 24,Total,Census - de jure - complete tabulation,"Final figure, complete",2014,58639,
Armenia,2011,Total,Male,20 - 24,Single (never married),Census - de jure - complete tabulation,"Final figure, complete",2014,46781,
Armenia,2011,Total,Male,20 - 24,Married,Census - de jure - complete tabulation,"Final figure, complete",2014,11752,
Armenia,2011,Total,Male,20 - 24,Widowed and not remarried,Census - de jure - complete tabulation,"Final figure, complete",2014,12,
Armenia,2011,Total,Male,20 - 24,Divorced and not remarried,Census - de jure - complete tabulation,"Final figure, complete",2014,38,
Armenia,2011,Total,Male,20 - 24,Married but separated,Census - de jure - complete tabulation,"Final figure, complete",2014,56,
Armenia,2011,Total,Male,25 - 29,Total,Census - de jure - complete tabulation,"Final figure, complete",2014,80929,
Armenia,2011,Total,Male,25 - 29,Single (never married),Census - de jure - complete tabulation,"Final figure, complete",2014,34403,
Armenia,2011,Total,Male,25 - 29,Married,Census - de jure - complete tabulation,"Final figure, complete",2014,46116,
Armenia,2011,Total,Male,25 - 29,Widowed and not remarried,Census - de jure - complete tabulation,"Final figure, complete",2014,50,
Armenia,2011,Total,Male,25 - 29,Divorced and not remarried,Census - de jure - complete tabulation,"Final figure, complete",2014,171,
Armenia,2011,Total,Male,25 - 29,Married but separated,Census - de jure - complete tabulation,"Final figure, complete",2014,189,
Armenia,2011,Total,Male,30 - 34,Total,Census - de jure - complete tabulation,"Final figure, complete",2014,71099,
Armenia,2011,Total,Male,30 - 34,Single (never married),Census - de jure - complete tabulation,"Final figure, complete",2014,12344,
Armenia,2011,Total,Male,30 - 34,Married,Census - de jure - complete tabulation,"Final figure, complete",2014,57952,
Armenia,2011,Total,Male,30 - 34,Widowed and not remarried,Census - de jure - complete tabulation,"Final figure, complete",2014,120,
Armenia,2011,Total,Male,30 - 34,Divorced and not remarried,Census - de jure - complete tabulation,"Final figure, complete",2014,347,
Armenia,2011,Total,Male,30 - 34,Married but separated,Census - de jure - complete tabulation,"Final figure, complete",2014,336,
Armenia,2011,Total,Male,35 - 39,Total,Census - de jure - complete tabulation,"Final figure, complete",2014,59396,
Armenia,2011,Total,Male,35 - 39,Single (never married),Census - de jure - complete tabulation,"Final figure, complete",2014,5720,
Armenia,2011,Total,Male,35 - 39,Married,Census - de jure - complete tabulation,"Final figure, complete",2014,52600,
Armenia,2011,Total,Male,35 - 39,Widowed and not remarried,Census - de jure - complete tabulation,"Final figure, complete",2014,145,
Armenia,2011,Total,Male,35 - 39,Divorced and not remarried,Census - de jure - complete tabulation,"Final figure, complete",2014,521,
Armenia,2011,Total,Male,35 - 39,Married but separated,Census - de jure - complete tabulation,"Final figure, complete",2014,410,
Armenia,2011,Total,Male,40 - 44,Total,Census - de jure - complete tabulation,"Final figure, complete",2014,56929,
